Connecting to host 10.0.0.2, port 5208
[  4] local 10.0.0.1 port 46124 connected to 10.0.0.2 port 5208
[  4]  25.00-26.01  sec  0.00 Bytes  0.00 bits/sec    0   49.5 KBytes       
[  4]  26.01-27.02  sec  63.6 KBytes   515 Kbits/sec    0   67.9 KBytes       
[  4]  27.02-28.00  sec  63.6 KBytes   528 Kbits/sec    0   97.6 KBytes       
[  4]  28.00-29.00  sec   255 KBytes  2.09 Mbits/sec    0    137 KBytes       
[  4]  29.00-30.00  sec   255 KBytes  2.08 Mbits/sec   11    137 KBytes       
[  4]  30.00-31.00  sec  0.00 Bytes  0.00 bits/sec   19    119 KBytes       
[  4]  31.00-32.00  sec   255 KBytes  2.08 Mbits/sec    0    127 KBytes       
[  4]  32.00-33.00  sec   127 KBytes  1.04 Mbits/sec    0    146 KBytes       
[  4]  33.00-34.00  sec  63.6 KBytes   522 Kbits/sec    0    154 KBytes       
[  4]  34.00-35.00  sec   127 KBytes  1.04 Mbits/sec    0    161 KBytes       
[  4]  35.00-36.00  sec  0.00 Bytes  0.00 bits/sec   15    113 KBytes       
[  4]  36.00-37.00  sec   255 KBytes  2.08 Mbits/sec    0    115 KBytes       
[  4]  37.00-38.00  sec   127 KBytes  1.04 Mbits/sec    0    127 KBytes       
[  4]  38.00-39.00  sec   127 KBytes  1.04 Mbits/sec    0    133 KBytes       
[  4]  39.00-40.00  sec   127 KBytes  1.04 Mbits/sec    0    136 KBytes       
[  4]  40.00-41.00  sec   127 KBytes  1.04 Mbits/sec    0    137 KBytes       
[  4]  41.00-42.00  sec   127 KBytes  1.04 Mbits/sec    0    141 KBytes       
[  4]  42.00-43.00  sec  63.6 KBytes   521 Kbits/sec    0    147 KBytes       
[  4]  43.00-44.00  sec   127 KBytes  1.04 Mbits/sec    0    161 KBytes       
[  4]  44.00-45.00  sec   191 KBytes  1.57 Mbits/sec    2    181 KBytes       
[  4]  45.00-46.00  sec  0.00 Bytes  0.00 bits/sec    6    143 KBytes       
[  4]  46.00-47.01  sec  0.00 Bytes  0.00 bits/sec    8    130 KBytes       
[  4]  47.01-48.00  sec   255 KBytes  2.09 Mbits/sec    0    137 KBytes       
[  4]  48.00-49.00  sec  63.6 KBytes   521 Kbits/sec    1    110 KBytes       
[  4]  49.00-50.00  sec   191 KBytes  1.57 Mbits/sec    0    102 KBytes       
[  4]  50.00-51.00  sec  63.6 KBytes   520 Kbits/sec    0    109 KBytes       
[  4]  51.00-52.00  sec   127 KBytes  1.04 Mbits/sec    0    115 KBytes       
[  4]  52.00-53.00  sec   127 KBytes  1.04 Mbits/sec    0    116 KBytes       
[  4]  53.00-54.00  sec  63.6 KBytes   521 Kbits/sec    0    117 KBytes       
[  4]  54.00-55.00  sec  63.6 KBytes   521 Kbits/sec    0    120 KBytes       
[  4]  55.00-56.00  sec   127 KBytes  1.04 Mbits/sec    0    130 KBytes       
[  4]  56.00-57.00  sec   127 KBytes  1.04 Mbits/sec    0    150 KBytes       
[  4]  57.00-58.00  sec  0.00 Bytes  0.00 bits/sec    3    134 KBytes       
[  4]  58.00-59.00  sec  0.00 Bytes  0.00 bits/sec   11    106 KBytes       
[  4]  59.00-60.00  sec   191 KBytes  1.56 Mbits/sec    0    110 KBytes       
[  4]  60.00-61.00  sec   127 KBytes  1.04 Mbits/sec    0    130 KBytes       
[  4]  61.00-62.00  sec   127 KBytes  1.04 Mbits/sec    0    143 KBytes       
[  4]  62.00-63.00  sec   127 KBytes  1.04 Mbits/sec    0    148 KBytes       
[  4]  63.00-64.00  sec   127 KBytes  1.04 Mbits/sec    0    150 KBytes       
[  4]  64.00-65.00  sec  0.00 Bytes  0.00 bits/sec    2    132 KBytes       
[  4]  65.00-66.00  sec  0.00 Bytes  0.00 bits/sec    3    105 KBytes       
[  4]  66.00-67.00  sec   127 KBytes  1.04 Mbits/sec    1   86.3 KBytes       
[  4]  67.00-68.00  sec   255 KBytes  2.09 Mbits/sec    0   77.8 KBytes       
[  4]  68.00-69.00  sec  63.6 KBytes   521 Kbits/sec    0   84.8 KBytes       
[  4]  69.00-70.00  sec   127 KBytes  1.04 Mbits/sec    0   86.3 KBytes       
[  4]  70.00-71.00  sec  63.6 KBytes   521 Kbits/sec    0   87.7 KBytes       
[  4]  71.00-72.00  sec  63.6 KBytes   521 Kbits/sec    0   89.1 KBytes       
[  4]  72.00-73.00  sec  63.6 KBytes   521 Kbits/sec    0   96.2 KBytes       
[  4]  73.00-74.00  sec  63.6 KBytes   521 Kbits/sec    0    112 KBytes       
[  4]  74.00-75.00  sec  63.6 KBytes   521 Kbits/sec    0    137 KBytes       
[  4]  75.00-76.00  sec  63.6 KBytes   521 Kbits/sec    0    161 KBytes       
[  4]  76.00-77.00  sec  0.00 Bytes  0.00 bits/sec   15    120 KBytes       
[  4]  77.00-78.00  sec  63.6 KBytes   522 Kbits/sec    8    117 KBytes       
[  4]  78.00-79.00  sec   191 KBytes  1.56 Mbits/sec    0    109 KBytes       
[  4]  79.00-80.00  sec  63.6 KBytes   522 Kbits/sec    0   94.7 KBytes       
[  4]  80.00-81.00  sec   127 KBytes  1.04 Mbits/sec    0   89.1 KBytes       
[  4]  81.00-82.00  sec   127 KBytes  1.04 Mbits/sec    0   94.7 KBytes       
[  4]  82.00-83.00  sec  63.6 KBytes   521 Kbits/sec    0   97.6 KBytes       
[  4]  83.00-84.00  sec   127 KBytes  1.04 Mbits/sec    0   99.0 KBytes       
[  4]  84.00-85.00  sec  63.6 KBytes   521 Kbits/sec    0    103 KBytes       
[  4]  85.00-86.00  sec  63.6 KBytes   521 Kbits/sec    0    112 KBytes       
[  4]  86.00-87.01  sec  63.6 KBytes   518 Kbits/sec    0    127 KBytes       
[  4]  87.01-88.00  sec  63.6 KBytes   525 Kbits/sec    0    147 KBytes       
[  4]  88.00-89.00  sec   191 KBytes  1.56 Mbits/sec    0    195 KBytes       
[  4]  89.00-90.00  sec   509 KBytes  4.17 Mbits/sec    0    257 KBytes       
[  4]  90.00-91.00  sec   191 KBytes  1.56 Mbits/sec   10    247 KBytes       
[  4]  91.00-92.00  sec  0.00 Bytes  0.00 bits/sec   20    201 KBytes       
[  4]  92.00-93.00  sec   255 KBytes  2.09 Mbits/sec    0    201 KBytes       
[  4]  93.00-94.00  sec   382 KBytes  3.13 Mbits/sec    0    228 KBytes       
[  4]  94.00-95.00  sec   255 KBytes  2.09 Mbits/sec    0    253 KBytes       
[  4]  95.00-96.00  sec   191 KBytes  1.56 Mbits/sec    0    270 KBytes       
[  4]  96.00-97.00  sec   255 KBytes  2.08 Mbits/sec    0    280 KBytes       
[  4]  97.00-98.00  sec  63.6 KBytes   521 Kbits/sec    4    246 KBytes       
[  4]  98.00-99.00  sec  0.00 Bytes  0.00 bits/sec    2    198 KBytes       
[  4]  99.00-100.00 sec   509 KBytes  4.17 Mbits/sec    0    206 KBytes       
[  4] 100.00-101.00 sec   191 KBytes  1.56 Mbits/sec    0    222 KBytes       
[  4] 101.00-102.00 sec   127 KBytes  1.04 Mbits/sec    0    229 KBytes       
[  4] 102.00-103.00 sec   255 KBytes  2.09 Mbits/sec    0    236 KBytes       
[  4] 103.00-104.00 sec   191 KBytes  1.57 Mbits/sec    0    239 KBytes       
[  4] 104.00-105.00 sec   255 KBytes  2.09 Mbits/sec    0    242 KBytes       
[  4] 105.00-106.00 sec   127 KBytes  1.04 Mbits/sec    0    246 KBytes       
[  4] 106.00-107.00 sec   127 KBytes  1.04 Mbits/sec    0    252 KBytes       
[  4] 107.00-108.00 sec   191 KBytes  1.57 Mbits/sec    1    266 KBytes       
[  4] 108.00-109.00 sec  0.00 Bytes  0.00 bits/sec   20    188 KBytes       
[  4] 109.00-110.00 sec   255 KBytes  2.09 Mbits/sec    1    188 KBytes       
[  4] 110.00-111.00 sec   382 KBytes  3.13 Mbits/sec    0    216 KBytes       
[  4] 111.00-112.00 sec   127 KBytes  1.04 Mbits/sec    0    239 KBytes       
[  4] 112.00-113.00 sec   255 KBytes  2.09 Mbits/sec    0    256 KBytes       
[  4] 113.00-114.00 sec   191 KBytes  1.56 Mbits/sec    0    263 KBytes       
[  4] 114.00-115.00 sec  63.6 KBytes   522 Kbits/sec    7    221 KBytes       
[  4] 115.00-116.00 sec   127 KBytes  1.04 Mbits/sec    3    184 KBytes       
[  4] 116.00-117.00 sec   382 KBytes  3.13 Mbits/sec    0    194 KBytes       
[  4] 117.00-118.00 sec   191 KBytes  1.56 Mbits/sec    0    208 KBytes       
[  4] 118.00-119.00 sec   191 KBytes  1.57 Mbits/sec    0    216 KBytes       
[  4] 119.00-120.00 sec   191 KBytes  1.56 Mbits/sec    0    221 KBytes       
[  4] 120.00-121.00 sec   191 KBytes  1.56 Mbits/sec    0    222 KBytes       
[  4] 121.00-122.00 sec   127 KBytes  1.04 Mbits/sec    0    225 KBytes       
[  4] 122.00-123.00 sec   191 KBytes  1.56 Mbits/sec    0    230 KBytes       
[  4] 123.00-124.00 sec   127 KBytes  1.04 Mbits/sec    0    242 KBytes       
[  4] 124.00-125.00 sec   127 KBytes  1.04 Mbits/sec    0    253 KBytes       
[  4] 125.00-126.00 sec   127 KBytes  1.04 Mbits/sec    8    242 KBytes       
[  4] 126.00-127.00 sec  0.00 Bytes  0.00 bits/sec    5    194 KBytes       
[  4] 127.00-128.00 sec   445 KBytes  3.65 Mbits/sec    0    212 KBytes       
[  4] 128.00-129.00 sec   191 KBytes  1.56 Mbits/sec    0    235 KBytes       
[  4] 129.00-130.00 sec  0.00 Bytes  0.00 bits/sec   10    182 KBytes       
[  4] 130.00-131.00 sec  63.6 KBytes   520 Kbits/sec    1    164 KBytes       
[  4] 131.00-132.00 sec   382 KBytes  3.14 Mbits/sec    0    177 KBytes       
[  4] 132.00-133.00 sec   191 KBytes  1.56 Mbits/sec    0    188 KBytes       
[  4] 133.00-134.00 sec   191 KBytes  1.57 Mbits/sec    0    195 KBytes       
[  4] 134.00-135.00 sec   127 KBytes  1.04 Mbits/sec    0    197 KBytes       
[  4] 135.00-136.00 sec   127 KBytes  1.04 Mbits/sec    0    199 KBytes       
[  4] 136.00-137.01 sec   127 KBytes  1.03 Mbits/sec    0    202 KBytes       
[  4] 137.01-138.00 sec   191 KBytes  1.58 Mbits/sec    0    211 KBytes       
[  4] 138.00-139.00 sec  63.6 KBytes   522 Kbits/sec    1    189 KBytes       
[  4] 139.00-140.00 sec   255 KBytes  2.09 Mbits/sec    0    163 KBytes       
[  4] 140.00-141.00 sec   191 KBytes  1.56 Mbits/sec    0    187 KBytes       
[  4] 141.00-142.00 sec   191 KBytes  1.56 Mbits/sec    0    202 KBytes       
[  4] 142.00-143.00 sec   191 KBytes  1.57 Mbits/sec    0    211 KBytes       
[  4] 143.00-144.00 sec   127 KBytes  1.04 Mbits/sec    0    215 KBytes       
[  4] 144.00-145.00 sec   191 KBytes  1.56 Mbits/sec    0    216 KBytes       
[  4] 145.00-146.00 sec   191 KBytes  1.56 Mbits/sec    0    219 KBytes       
[  4] 146.00-147.00 sec   127 KBytes  1.04 Mbits/sec    0    223 KBytes       
[  4] 147.00-148.00 sec   191 KBytes  1.56 Mbits/sec    0    239 KBytes       
[  4] 148.00-149.00 sec  63.6 KBytes   520 Kbits/sec   15    212 KBytes       
[  4] 149.00-150.00 sec  0.00 Bytes  0.00 bits/sec    8    175 KBytes       
[  4] 150.00-151.00 sec   382 KBytes  3.13 Mbits/sec    0    178 KBytes       
[  4] 151.00-152.00 sec   255 KBytes  2.08 Mbits/sec    0    205 KBytes       
[  4] 152.00-153.00 sec   127 KBytes  1.04 Mbits/sec    0    223 KBytes       
[  4] 153.00-154.00 sec   191 KBytes  1.57 Mbits/sec    0    236 KBytes       
[  4] 154.00-155.00 sec  0.00 Bytes  0.00 bits/sec    7    165 KBytes       
[  4] 155.00-156.00 sec   191 KBytes  1.56 Mbits/sec    1    165 KBytes       
[  4] 156.00-157.00 sec   382 KBytes  3.13 Mbits/sec    0    180 KBytes       
[  4] 157.00-158.00 sec   127 KBytes  1.04 Mbits/sec    0    191 KBytes       
[  4] 158.00-159.00 sec   191 KBytes  1.56 Mbits/sec    0    197 KBytes       
[  4] 159.00-160.00 sec   191 KBytes  1.56 Mbits/sec    0    199 KBytes       
[  4] 160.00-161.00 sec   127 KBytes  1.04 Mbits/sec    0    201 KBytes       
[  4] 161.00-162.00 sec   191 KBytes  1.56 Mbits/sec    0    205 KBytes       
[  4] 162.00-163.00 sec   127 KBytes  1.05 Mbits/sec    0    212 KBytes       
[  4] 163.00-164.00 sec   191 KBytes  1.56 Mbits/sec    0    228 KBytes       
[  4] 164.00-165.00 sec  63.6 KBytes   522 Kbits/sec    4    202 KBytes       
[  4] 165.00-166.00 sec  63.6 KBytes   521 Kbits/sec    5    168 KBytes       
[  4] 166.00-167.00 sec   382 KBytes  3.13 Mbits/sec    0    181 KBytes       
[  4] 167.00-168.00 sec   191 KBytes  1.56 Mbits/sec    0    205 KBytes       
[  4] 168.00-169.00 sec   191 KBytes  1.56 Mbits/sec    0    221 KBytes       
[  4] 169.00-170.00 sec   127 KBytes  1.04 Mbits/sec    0    230 KBytes       
[  4] 170.00-171.00 sec   191 KBytes  1.56 Mbits/sec    0    236 KBytes       
[  4] 171.00-172.00 sec  0.00 Bytes  0.00 bits/sec    7    180 KBytes       
[  4] 172.00-173.00 sec  0.00 Bytes  0.00 bits/sec    1    164 KBytes       
[  4] 173.00-174.01 sec   509 KBytes  4.12 Mbits/sec    0    175 KBytes       
[  4] 174.01-175.00 sec   191 KBytes  1.58 Mbits/sec    0    188 KBytes       
[  4] 175.00-176.00 sec   191 KBytes  1.56 Mbits/sec    0    195 KBytes       
[  4] 176.00-177.00 sec   127 KBytes  1.04 Mbits/sec    0    198 KBytes       
[  4] 177.00-178.00 sec   191 KBytes  1.56 Mbits/sec    0    199 KBytes       
[  4] 178.00-179.00 sec   127 KBytes  1.04 Mbits/sec    0    202 KBytes       
[  4] 179.00-180.00 sec   191 KBytes  1.56 Mbits/sec    0    211 KBytes       
[  4] 180.00-181.00 sec   191 KBytes  1.56 Mbits/sec    0    226 KBytes       
[  4] 181.00-182.00 sec   127 KBytes  1.04 Mbits/sec    0    252 KBytes       
[  4] 182.00-183.00 sec  0.00 Bytes  0.00 bits/sec    9    205 KBytes       
[  4] 183.00-184.00 sec  0.00 Bytes  0.00 bits/sec    9    180 KBytes       
[  4] 184.00-185.00 sec   445 KBytes  3.65 Mbits/sec    0    187 KBytes       
[  4] 185.00-186.00 sec   255 KBytes  2.08 Mbits/sec    0    212 KBytes       
[  4] 186.00-187.00 sec   127 KBytes  1.04 Mbits/sec    0    232 KBytes       
[  4] 187.00-188.00 sec   191 KBytes  1.56 Mbits/sec    1    243 KBytes       
[  4] 188.00-189.00 sec  0.00 Bytes  0.00 bits/sec    1    189 KBytes       
[  4] 189.00-190.00 sec   318 KBytes  2.61 Mbits/sec    0    177 KBytes       
[  4] 190.00-191.00 sec   191 KBytes  1.56 Mbits/sec    0    192 KBytes       
[  4] 191.00-192.00 sec   191 KBytes  1.56 Mbits/sec    0    201 KBytes       
[  4] 192.00-193.00 sec   191 KBytes  1.56 Mbits/sec    0    205 KBytes       
[  4] 193.00-194.00 sec   191 KBytes  1.57 Mbits/sec    0    206 KBytes       
[  4] 194.00-195.00 sec   127 KBytes  1.04 Mbits/sec    0    209 KBytes       
[  4] 195.00-196.00 sec   191 KBytes  1.56 Mbits/sec    0    215 KBytes       
[  4] 196.00-197.00 sec   191 KBytes  1.56 Mbits/sec    0    228 KBytes       
[  4] 197.00-198.00 sec   127 KBytes  1.04 Mbits/sec    0    246 KBytes       
[  4] 198.00-199.00 sec   191 KBytes  1.56 Mbits/sec    0    284 KBytes       
[  4] 199.00-200.00 sec   191 KBytes  1.56 Mbits/sec    9    267 KBytes       
[  4] 200.00-201.00 sec  0.00 Bytes  0.00 bits/sec   12    215 KBytes       
[  4] 201.00-202.00 sec  0.00 Bytes  0.00 bits/sec    0    215 KBytes       
[  4] 202.00-203.00 sec   636 KBytes  5.20 Mbits/sec    0    236 KBytes       
[  4] 203.00-204.00 sec   255 KBytes  2.09 Mbits/sec    0    266 KBytes       
[  4] 204.00-205.00 sec   191 KBytes  1.56 Mbits/sec    0    286 KBytes       
[  4] 205.00-206.00 sec  0.00 Bytes  0.00 bits/sec    5    243 KBytes       
[  4] 206.00-207.00 sec  63.6 KBytes   521 Kbits/sec   11    201 KBytes       
[  4] 207.00-208.00 sec   445 KBytes  3.65 Mbits/sec    0    211 KBytes       
[  4] 208.00-209.00 sec   255 KBytes  2.08 Mbits/sec    0    228 KBytes       
[  4] 209.00-210.00 sec   191 KBytes  1.56 Mbits/sec    0    236 KBytes       
[  4] 210.00-211.00 sec   191 KBytes  1.56 Mbits/sec    0    242 KBytes       
[  4] 211.00-212.00 sec   255 KBytes  2.08 Mbits/sec    0    243 KBytes       
[  4] 212.00-213.00 sec   191 KBytes  1.56 Mbits/sec    0    246 KBytes       
[  4] 213.00-214.00 sec   191 KBytes  1.56 Mbits/sec    0    250 KBytes       
[  4] 214.00-215.00 sec   191 KBytes  1.56 Mbits/sec    0    262 KBytes       
[  4] 215.00-216.00 sec   191 KBytes  1.57 Mbits/sec    0    281 KBytes       
[  4] 216.00-217.00 sec   191 KBytes  1.56 Mbits/sec    0    314 KBytes       
[  4] 217.00-218.00 sec  0.00 Bytes  0.00 bits/sec   14    240 KBytes       
[  4] 218.00-219.00 sec  63.6 KBytes   521 Kbits/sec   10    221 KBytes       
[  4] 219.00-220.00 sec   509 KBytes  4.17 Mbits/sec    0    206 KBytes       
[  4] 220.00-221.00 sec   255 KBytes  2.08 Mbits/sec    0    157 KBytes       
[  4] 221.00-222.00 sec   127 KBytes  1.05 Mbits/sec    0    170 KBytes       
[  4] 222.00-223.00 sec   127 KBytes  1.04 Mbits/sec    0    178 KBytes       
[  4] 223.00-224.00 sec  63.6 KBytes   521 Kbits/sec    1    167 KBytes       
[  4] 224.00-225.00 sec   445 KBytes  3.65 Mbits/sec   99   90.5 KBytes       
[  4] 225.00-226.00 sec   636 KBytes  5.22 Mbits/sec    0    127 KBytes       
[  4] 226.00-227.00 sec   700 KBytes  5.74 Mbits/sec    0    127 KBytes       
[  4] 227.00-228.00 sec   700 KBytes  5.73 Mbits/sec    0    127 KBytes       
[  4] 228.00-229.00 sec   700 KBytes  5.74 Mbits/sec    0    127 KBytes       
[  4] 229.00-230.00 sec   700 KBytes  5.72 Mbits/sec    0    127 KBytes       
[  4] 230.00-231.00 sec   700 KBytes  5.75 Mbits/sec    0    127 KBytes       
[  4] 231.00-232.00 sec   636 KBytes  5.21 Mbits/sec    0    137 KBytes       
[  4] 232.00-233.00 sec   445 KBytes  3.64 Mbits/sec    0    164 KBytes       
[  4] 233.00-234.00 sec   255 KBytes  2.09 Mbits/sec    0    199 KBytes       
[  4] 234.00-235.00 sec   255 KBytes  2.08 Mbits/sec    0    255 KBytes       
[  4] 235.00-236.00 sec   509 KBytes  4.17 Mbits/sec    0    337 KBytes       
[  4] 236.00-237.00 sec  1.06 MBytes  8.87 Mbits/sec    0    438 KBytes       
[  4] 237.00-238.00 sec  1.18 MBytes  9.90 Mbits/sec    0    561 KBytes       
[  4] 238.00-239.01 sec  1.43 MBytes  11.9 Mbits/sec    0    713 KBytes       
[  4] 239.01-240.00 sec  1.25 MBytes  10.6 Mbits/sec    0    864 KBytes       
[  4] 240.00-241.00 sec  1.25 MBytes  10.5 Mbits/sec    0    969 KBytes       
[  4] 241.00-242.00 sec  1003 KBytes  8.22 Mbits/sec    0   1.01 MBytes       
[  4] 242.00-243.00 sec  1.25 MBytes  10.5 Mbits/sec    0   1.18 MBytes       
[  4] 243.00-244.00 sec   884 KBytes  7.24 Mbits/sec    0   1.18 MBytes       
[  4] 244.00-245.00 sec   827 KBytes  6.77 Mbits/sec    0   1.21 MBytes       
[  4] 245.00-246.00 sec   891 KBytes  7.30 Mbits/sec    0   1.39 MBytes       
[  4] 246.00-247.00 sec  1.25 MBytes  10.5 Mbits/sec    0   1.64 MBytes       
[  4] 247.00-247.00 sec  0.00 Bytes  0.00 bits/sec    0   1.64 MBytes       
- - - - - - - - - - - - - - - - - - - - - - - - -
[ ID] Interval           Transfer     Bandwidth       Retr
[  4]   0.00-247.00 sec  50.4 MBytes  1.71 Mbits/sec  466             sender
[  4]   0.00-247.00 sec  45.2 MBytes  1.53 Mbits/sec                  receiver

iperf Done.
